Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 187775ms | tok/sec: 872 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.893070 | lrm: 1.00 | dt: 94ms | tok/sec: 1,743,096 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.595889 | lrm: 1.00 | dt: 95ms | tok/sec: 1,718,090 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.199361 | lrm: 1.00 | dt: 97ms | tok/sec: 1,694,425 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.833689 | lrm: 1.00 | dt: 99ms | tok/sec: 1,660,408 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.512555 | lrm: 1.00 | dt: 98ms | tok/sec: 1,680,232 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.249023 | lrm: 1.00 | dt: 98ms | tok/sec: 1,676,231 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.036671 | lrm: 1.00 | dt: 97ms | tok/sec: 1,681,675 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.853073 | lrm: 1.00 | dt: 97ms | tok/sec: 1,690,599 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.695152 | lrm: 1.00 | dt: 108ms | tok/sec: 1,519,132 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.561034 | lrm: 1.00 | dt: 114ms | tok/sec: 1,434,881 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.444134 | lrm: 1.00 | dt: 101ms | tok/sec: 1,618,604 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.345938 | lrm: 1.00 | dt: 99ms | tok/sec: 1,659,802 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.260626 | lrm: 1.00 | dt: 98ms | tok/sec: 1,674,157 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00152 (4.7%) | loss: 3.674248 | lrm: 1.00 | dt: 102ms | tok/sec: 1,613,985 | mfu: 39.0% | epoch: 1 | remaining: 286s    
step 00153 (4.8%) | loss: 3.665603 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,570 | mfu: 39.4% | epoch: 1 | remaining: 286s    
step 00154 (4.8%) | loss: 3.659518 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,123 | mfu: 39.5% | epoch: 1 | remaining: 286s    
step 00155 (4.8%) | loss: 3.657334 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,709 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00156 (4.9%) | loss: 3.658864 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,552 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00157 (4.9%) | loss: 3.661240 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,101 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00158 (4.9%) | loss: 3.656404 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,564 | mfu: 39.4% | epoch: 1 | remaining: 285s    
step 00159 (5.0%) | loss: 3.652143 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,528 | mfu: 39.2% | epoch: 1 | remaining: 285s    
step 00160 (5.0%) | loss: 3.647033 | lrm: 1.00 | dt: 102ms | tok/sec: 1,612,538 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00161 (5.0%) | loss: 3.644225 | lrm: 1.00 | dt: 103ms | tok/sec: 1,591,399 | mfu: 38.5% | epoch: 1 | remaining: 285s    
step 00162 (5.1%) | loss: 3.637476 | lrm: 1.00 | dt: 103ms | tok/sec: 1,592,166 | mfu: 38.5% | epoch: 1 | remaining: 285s    
step 00163 (5.1%) | loss: 3.630985 | lrm: 1.00 | dt: 101ms | tok/sec: 1,617,240 | mfu: 39.1% | epoch: 1 | remaining: 285s    
step 00164 (5.1%) | loss: 3.629769 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,789 | mfu: 39.3% | epoch: 1 | remaining: 285s    
step 00165 (5.2%) | loss: 3.626203 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,511 | mfu: 39.6% | epoch: 1 | remaining: 284s    
step 00166 (5.2%) | loss: 3.625997 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,008 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00167 (5.2%) | loss: 3.621495 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,198 | mfu: 39.8% | epoch: 1 | remaining: 284s    
step 00168 (5.3%) | loss: 3.615728 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,354 | mfu: 39.6% | epoch: 1 | remaining: 284s    
step 00169 (5.3%) | loss: 3.610860 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,470 | mfu: 39.4% | epoch: 1 | remaining: 284s    
step 00170 (5.3%) | loss: 3.608156 | lrm: 1.00 | dt: 102ms | tok/sec: 1,610,811 | mfu: 38.9% | epoch: 1 | remaining: 284s    
step 00171 (5.4%) | loss: 3.607809 | lrm: 1.00 | dt: 102ms | tok/sec: 1,610,003 | mfu: 38.9% | epoch: 1 | remaining: 284s    
step 00172 (5.4%) | loss: 3.605427 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,801 | mfu: 39.5% | epoch: 1 | remaining: 284s    
step 00173 (5.4%) | loss: 3.602377 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,642 | mfu: 39.2% | epoch: 1 | remaining: 284s    
step 00174 (5.5%) | loss: 3.605818 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,752 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00175 (5.5%) | loss: 3.606208 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,153 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00176 (5.5%) | loss: 3.607579 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,979 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00177 (5.6%) | loss: 3.604420 | lrm: 1.00 | dt: 101ms | tok/sec: 1,616,434 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00178 (5.6%) | loss: 3.602484 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,170 | mfu: 39.2% | epoch: 1 | remaining: 283s    
step 00179 (5.6%) | loss: 3.599478 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,188 | mfu: 39.2% | epoch: 1 | remaining: 283s    
step 00180 (5.7%) | loss: 3.592308 | lrm: 1.00 | dt: 102ms | tok/sec: 1,611,877 | mfu: 38.9% | epoch: 1 | remaining: 283s    
step 00181 (5.7%) | loss: 3.594376 | lrm: 1.00 | dt: 102ms | tok/sec: 1,613,671 | mfu: 39.0% | epoch: 1 | remaining: 283s    
step 00182 (5.7%) | loss: 3.589531 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,364 | mfu: 39.2% | epoch: 1 | remaining: 283s    
step 00183 (5.8%) | loss: 3.587789 | lrm: 1.00 | dt: 101ms | tok/sec: 1,619,230 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00184 (5.8%) | loss: 3.583408 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,136 | mfu: 39.2% | epoch: 1 | remaining: 282s    
step 00185 (5.8%) | loss: 3.586231 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,715 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00186 (5.9%) | loss: 3.576826 | lrm: 1.00 | dt: 101ms | tok/sec: 1,617,290 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00187 (5.9%) | loss: 3.574742 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,523 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00188 (5.9%) | loss: 3.574574 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,984 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00189 (6.0%) | loss: 3.568588 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,936 | mfu: 39.6% | epoch: 1 | remaining: 282s    
step 00190 (6.0%) | loss: 3.571101 | lrm: 1.00 | dt: 101ms | tok/sec: 1,619,730 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00191 (6.0%) | loss: 3.571902 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,329 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00192 (6.1%) | loss: 3.568795 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,632 | mfu: 39.8% | epoch: 1 | remaining: 282s    
step 00193 (6.1%) | loss: 3.565793 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,361 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00194 (6.1%) | loss: 3.563840 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,460 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00195 (6.2%) | loss: 3.557740 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,173 | mfu: 40.0% | epoch: 1 | remaining: 281s    
step 00196 (6.2%) | loss: 3.557839 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,922 | mfu: 40.0% | epoch: 1 | remaining: 281s    
step 00197 (6.2%) | loss: 3.554079 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,874 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00198 (6.3%) | loss: 3.551710 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,132 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00199 (6.3%) | loss: 3.551794 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,553 | mfu: 39.8% | epoch: 1 | remaining: 281s    
step 00200 (6.3%) | loss: 3.550131 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,292 | mfu: 39.3% | epoch: 1 | remaining: 281s    
step 00201 (6.4%) | loss: 3.547801 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,776 | mfu: 39.4% | epoch: 1 | remaining: 281s    
step 00202 (6.4%) | loss: 3.545254 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,505 | mfu: 39.7% | epoch: 1 | remaining: 281s    
step 00203 (6.4%) | loss: 3.542708 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,613 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00204 (6.5%) | loss: 3.545273 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,455 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00205 (6.5%) | loss: 3.536974 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,652 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00206 (6.5%) | loss: 3.530724 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,820 | mfu: 39.9% | epoch: 1 | remaining: 280s    
step 00207 (6.6%) | loss: 3.533497 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,808 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00208 (6.6%) | loss: 3.530919 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,089 | mfu: 40.0% | epoch: 1 | remaining: 280s    
step 00209 (6.6%) | loss: 3.529198 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,200 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00210 (6.7%) | loss: 3.521321 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,294 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00211 (6.7%) | loss: 3.518796 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,072 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00212 (6.7%) | loss: 3.522316 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,096 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00213 (6.8%) | loss: 3.520044 | lrm: 1.00 | dt: 101ms | tok/sec: 1,614,270 | mfu: 39.0% | epoch: 1 | remaining: 280s    
step 00214 (6.8%) | loss: 3.526359 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,004 | mfu: 39.3% | epoch: 1 | remaining: 279s    
step 00215 (6.8%) | loss: 3.521624 | lrm: 1.00 | dt: 101ms | tok/sec: 1,619,390 | mfu: 39.1% | epoch: 1 | remaining: 279s    
step 00216 (6.9%) | loss: 3.520510 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,609 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00217 (6.9%) | loss: 3.517130 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,586 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00218 (6.9%) | loss: 3.518479 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,879 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00219 (7.0%) | loss: 3.521099 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,284 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00220 (7.0%) | loss: 3.520403 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,426 | mfu: 39.7% | epoch: 1 | remaining: 279s    
step 00221 (7.0%) | loss: 3.519295 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,162 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00222 (7.1%) | loss: 3.514014 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,592 | mfu: 39.3% | epoch: 1 | remaining: 279s    
step 00223 (7.1%) | loss: 3.518495 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,293 | mfu: 39.3% | epoch: 1 | remaining: 279s    
step 00224 (7.1%) | loss: 3.515198 | lrm: 1.00 | dt: 102ms | tok/sec: 1,609,721 | mfu: 38.9% | epoch: 1 | remaining: 278s    
step 00225 (7.2%) | loss: 3.511373 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,074 | mfu: 39.6% | epoch: 1 | remaining: 278s    
step 00226 (7.2%) | loss: 3.508709 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,527 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00227 (7.2%) | loss: 3.500868 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,611 | mfu: 39.6% | epoch: 1 | remaining: 278s    
step 00228 (7.3%) | loss: 3.501162 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,610 | mfu: 39.5% | epoch: 1 | remaining: 278s    
step 00229 (7.3%) | loss: 3.507241 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,831 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00230 (7.3%) | loss: 3.496991 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,697 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00231 (7.4%) | loss: 3.491750 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,241 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00232 (7.4%) | loss: 3.488533 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,525 | mfu: 39.4% | epoch: 1 | remaining: 278s    
step 00233 (7.4%) | loss: 3.489257 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,356 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00234 (7.5%) | loss: 3.492431 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,309 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00235 (7.5%) | loss: 3.485660 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,495 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00236 (7.5%) | loss: 3.484180 | lrm: 1.00 | dt: 101ms | tok/sec: 1,617,122 | mfu: 39.1% | epoch: 1 | remaining: 277s    
step 00237 (7.6%) | loss: 3.485974 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,364 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00238 (7.6%) | loss: 3.481701 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,236 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00239 (7.6%) | loss: 3.479922 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,296 | mfu: 39.8% | epoch: 1 | remaining: 277s    
step 00240 (7.7%) | loss: 3.474090 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,964 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00241 (7.7%) | loss: 3.477882 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,454 | mfu: 39.4% | epoch: 1 | remaining: 277s    
step 00242 (7.7%) | loss: 3.476846 | lrm: 1.00 | dt: 102ms | tok/sec: 1,612,974 | mfu: 39.0% | epoch: 1 | remaining: 277s    
step 00243 (7.8%) | loss: 3.479319 | lrm: 1.00 | dt: 99ms | tok/sec: 1,658,620 | mfu: 40.1% | epoch: 1 | remaining: 277s    
step 00244 (7.8%) | loss: 3.475666 | lrm: 1.00 | dt: 108ms | tok/sec: 1,520,396 | mfu: 36.7% | epoch: 1 | remaining: 276s    
step 00245 (7.8%) | loss: 3.476816 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,478 | mfu: 39.5% | epoch: 1 | remaining: 276s    
step 00246 (7.9%) | loss: 3.474911 | lrm: 1.00 | dt: 101ms | tok/sec: 1,616,259 | mfu: 39.1% | epoch: 1 | remaining: 276s    
step 00247 (7.9%) | loss: 3.478719 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,855 | mfu: 39.2% | epoch: 1 | remaining: 276s    
step 00248 (7.9%) | loss: 3.480160 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,688 | mfu: 39.5% | epoch: 1 | remaining: 276s    
step 00249 (8.0%) | loss: 3.482590 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,221 | mfu: 39.4% | epoch: 1 | remaining: 276s    
step 00250 (8.0%) | loss: 3.488477 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,352 | mfu: 39.8% | epoch: 1 | remaining: 276s    
step 00251 (8.0%) | loss: 3.481992 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,871 | mfu: 39.2% | epoch: 1 | remaining: 276s    
step 00252 (8.1%) | loss: 3.472675 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,984 | mfu: 39.3% | epoch: 1 | remaining: 276s    
step 00253 (8.1%) | loss: 3.470390 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,723 | mfu: 39.3% | epoch: 1 | remaining: 276s    
step 00254 (8.1%) | loss: 3.466801 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,515 | mfu: 39.3% | epoch: 1 | remaining: 275s    
step 00255 (8.2%) | loss: 3.464498 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,912 | mfu: 39.8% | epoch: 1 | remaining: 275s    
step 00256 (8.2%) | loss: 3.461843 | lrm: 1.00 | dt: 101ms | tok/sec: 1,617,534 | mfu: 39.1% | epoch: 1 | remaining: 275s    
step 00257 (8.2%) | loss: 3.457524 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,153 | mfu: 39.3% | epoch: 1 | remaining: 275s    
step 00258 (8.3%) | loss: 3.458904 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,285 | mfu: 39.9% | epoch: 1 | remaining: 275s    
step 00259 (8.3%) | loss: 3.460433 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,608 | mfu: 39.3% | epoch: 1 | remaining: 275s    
step 00260 (8.3%) | loss: 3.455710 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,085 | mfu: 39.6% | epoch: 1 | remaining: 275s    
step 00261 (8.4%) | loss: 3.452477 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,847 | mfu: 39.6% | epoch: 1 | remaining: 275s    
step 00262 (8.4%) | loss: 3.448240 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,088 | mfu: 39.3% | epoch: 1 | remaining: 275s    
step 00263 (8.4%) | loss: 3.451871 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,886 | mfu: 39.2% | epoch: 1 | remaining: 275s    
step 00264 (8.5%) | loss: 3.453572 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,989 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00265 (8.5%) | loss: 3.449819 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,163 | mfu: 39.8% | epoch: 1 | remaining: 274s    
step 00266 (8.5%) | loss: 3.449165 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,336 | mfu: 39.3% | epoch: 1 | remaining: 274s    
step 00267 (8.6%) | loss: 3.450209 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,268 | mfu: 39.4% | epoch: 1 | remaining: 274s    
step 00268 (8.6%) | loss: 3.446454 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,522 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00269 (8.6%) | loss: 3.441345 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,283 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00270 (8.7%) | loss: 3.446138 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,885 | mfu: 39.3% | epoch: 1 | remaining: 274s    
step 00271 (8.7%) | loss: 3.440233 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,089 | mfu: 39.7% | epoch: 1 | remaining: 274s    
step 00272 (8.7%) | loss: 3.434626 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,050 | mfu: 39.2% | epoch: 1 | remaining: 274s    
step 00273 (8.8%) | loss: 3.434965 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,581 | mfu: 39.2% | epoch: 1 | remaining: 274s    
step 00274 (8.8%) | loss: 3.440655 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,208 | mfu: 39.3% | epoch: 1 | remaining: 273s    
step 00275 (8.8%) | loss: 3.446145 | lrm: 1.00 | dt: 102ms | tok/sec: 1,599,068 | mfu: 38.6% | epoch: 1 | remaining: 273s    
step 00276 (8.9%) | loss: 3.440006 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,772 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00277 (8.9%) | loss: 3.443964 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,757 | mfu: 39.5% | epoch: 1 | remaining: 273s    
step 00278 (8.9%) | loss: 3.443450 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,328 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00279 (9.0%) | loss: 3.440639 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,376 | mfu: 39.2% | epoch: 1 | remaining: 273s    
step 00280 (9.0%) | loss: 3.438082 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,432 | mfu: 39.3% | epoch: 1 | remaining: 273s    
step 00281 (9.0%) | loss: 3.440293 | lrm: 1.00 | dt: 101ms | tok/sec: 1,624,904 | mfu: 39.3% | epoch: 1 | remaining: 273s    
step 00282 (9.1%) | loss: 3.439546 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,039 | mfu: 39.2% | epoch: 1 | remaining: 273s    
step 00283 (9.1%) | loss: 3.433626 | lrm: 1.00 | dt: 101ms | tok/sec: 1,623,365 | mfu: 39.2% | epoch: 1 | remaining: 273s    
step 00284 (9.2%) | loss: 3.433776 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,022 | mfu: 39.3% | epoch: 1 | remaining: 272s    
step 00285 (9.2%) | loss: 3.434216 | lrm: 1.00 | dt: 101ms | tok/sec: 1,615,408 | mfu: 39.0% | epoch: 1 | remaining: 272s    
step 00286 (9.2%) | loss: 3.428810 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,746 | mfu: 39.5% | epoch: 1 | remaining: 272s    
step 00287 (9.3%) | loss: 3.425202 | lrm: 1.00 | dt: 99ms | tok/sec: 1,657,136 | mfu: 40.0% | epoch: 1 | remaining: 272s    
step 00288 (9.3%) | loss: 3.421217 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,589 | mfu: 39.6% | epoch: 1 | remaining: 272s    
step 00289 (9.3%) | loss: 3.417886 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,170 | mfu: 39.5% | epoch: 1 | remaining: 272s    
step 00290 (9.4%) | loss: 3.422918 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,011 | mfu: 39.5% | epoch: 1 | remaining: 272s    
step 00291 (9.4%) | loss: 3.427041 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,233 | mfu: 39.4% | epoch: 1 | remaining: 272s    
step 00292 (9.4%) | loss: 3.420820 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,648 | mfu: 39.4% | epoch: 1 | remaining: 272s    
step 00293 (9.5%) | loss: 3.418738 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,479 | mfu: 40.0% | epoch: 1 | remaining: 272s    
step 00294 (9.5%) | loss: 3.417336 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,353 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00295 (9.5%) | loss: 3.413055 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,613 | mfu: 39.4% | epoch: 1 | remaining: 271s    
step 00296 (9.6%) | loss: 3.406687 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,438 | mfu: 39.7% | epoch: 1 | remaining: 271s    
step 00297 (9.6%) | loss: 3.407714 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,393 | mfu: 39.8% | epoch: 1 | remaining: 271s    
step 00298 (9.6%) | loss: 3.410873 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,018 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00299 (9.7%) | loss: 3.410842 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,169 | mfu: 39.7% | epoch: 1 | remaining: 271s    
step 00300 (9.7%) | loss: 3.411180 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,906 | mfu: 39.6% | epoch: 1 | remaining: 271s    
step 00301 (9.7%) | loss: 3.413158 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,954 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00302 (9.8%) | loss: 3.416627 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,370 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00303 (9.8%) | loss: 3.413383 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,092 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00304 (9.8%) | loss: 3.413380 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,358 | mfu: 39.5% | epoch: 1 | remaining: 270s    
step 00305 (9.9%) | loss: 3.417747 | lrm: 1.00 | dt: 101ms | tok/sec: 1,621,373 | mfu: 39.2% | epoch: 1 | remaining: 270s    
step 00306 (9.9%) | loss: 3.417273 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,524 | mfu: 39.5% | epoch: 1 | remaining: 270s    
