attempt_id	commit	parent_commit	timestamp_utc	accuracy	parameters	status	description	proposal	train_exit	verify_exit
attempt-0255	d57eaa336d45c3e6ebd99d58a1570f5be0d6a5fd	85d87f0393ba3688b9aff07d74707ceff5ea390e	2026-08-15T21:05:30.881394+00:00	99.820000%	1875	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0256	c833993df6d6b81c0dbc95949d264448a5614bbf	d57eaa336d45c3e6ebd99d58a1570f5be0d6a5fd	2026-08-15T21:07:39.116765+00:00			error	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and failed-index blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	
attempt-0257	9ce4025853cf61ea121d859676685d191dc32e3f	d57eaa336d45c3e6ebd99d58a1570f5be0d6a5fd	2026-08-15T21:09:09.088990+00:00	99.920000%	1874	keep	skip second critical QKV scalar and prune next-smallest	Parameterization-preserving sparsity with boundary feedback: add QKV index 742 to the failed-index blacklist after its isolated removal peaked at 94.2% validation, retain the earlier blacklist entry 746 and all 173 accepted zeros, then fix exactly the next-smallest eligible survivor to zero.	0	0
attempt-0258	48f89253fea5294f8aa47b41b5eecf74e8e5cca4	9ce4025853cf61ea121d859676685d191dc32e3f	2026-08-15T21:10:20.645529+00:00	99.840000%	1873	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0259	0dd8ad9e02520b8a752b6699ca259580e2576f8a	48f89253fea5294f8aa47b41b5eecf74e8e5cca4	2026-08-15T21:11:18.777107+00:00	99.740000%	1872	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0260	d7b5567419cfa99f38ca45181738ece84fa5a4e7	0dd8ad9e02520b8a752b6699ca259580e2576f8a	2026-08-15T21:12:10.166402+00:00	99.750000%	1871	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0261	14c1473aceb189b3703d108164bf9d087e46ed35	d7b5567419cfa99f38ca45181738ece84fa5a4e7	2026-08-15T21:13:01.486642+00:00	99.750000%	1870	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0262	8d28d7464ea64b790519c9803d13ba55f19d0700	14c1473aceb189b3703d108164bf9d087e46ed35	2026-08-15T21:14:00.330236+00:00	99.760000%	1869	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0263	58b6436f313d0477b0aa565e6bf850792ca9611d	8d28d7464ea64b790519c9803d13ba55f19d0700	2026-08-15T21:14:51.407862+00:00	99.780000%	1868	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0264	4c8e8c4a65bd27d61e9649773b1d678b58a89177	58b6436f313d0477b0aa565e6bf850792ca9611d	2026-08-15T21:15:50.186761+00:00	99.810000%	1867	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0265	07c52475b31bb697b52a00da2875da90a962b204	4c8e8c4a65bd27d61e9649773b1d678b58a89177	2026-08-15T21:16:48.948909+00:00	99.950000%	1866	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0266	c5ced72e71b8e17e71e974884a901151af0e46ac	07c52475b31bb697b52a00da2875da90a962b204	2026-08-15T21:17:48.291200+00:00	99.690000%	1865	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0267	1b73779e9229fda919d20b6d2df096470645c8fe	c5ced72e71b8e17e71e974884a901151af0e46ac	2026-08-15T21:18:47.973304+00:00	99.810000%	1864	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0268	7d10d0c6cdabd4a8f8c989a389125bef749454f7	1b73779e9229fda919d20b6d2df096470645c8fe	2026-08-15T21:19:46.427169+00:00	99.850000%	1863	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0269	592d01538b1812b2cbf7104fd9754d9ccfbfefd7	7d10d0c6cdabd4a8f8c989a389125bef749454f7	2026-08-15T21:20:38.200053+00:00	99.740000%	1862	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0270	54a726afbc2f2827278d5ff8239bb0aa7374bb79	592d01538b1812b2cbf7104fd9754d9ccfbfefd7	2026-08-15T21:21:29.747684+00:00	99.690000%	1861	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0271	06b7dec87707ab784596d3a76f8cfe7731d079c9	54a726afbc2f2827278d5ff8239bb0aa7374bb79	2026-08-15T21:22:27.848060+00:00	99.890000%	1860	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0272	79431215cba67cbf21288aa6404c3af224d102b5	06b7dec87707ab784596d3a76f8cfe7731d079c9	2026-08-15T21:23:26.484788+00:00	99.820000%	1859	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0273	1185833c518206c5578c965e4a44424d4113119d	79431215cba67cbf21288aa6404c3af224d102b5	2026-08-15T21:24:18.277946+00:00	99.770000%	1858	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0274	3cdd41a1ff03a17bfe3775d66167b10240e9e56c	1185833c518206c5578c965e4a44424d4113119d	2026-08-15T21:25:18.089855+00:00	99.880000%	1857	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0275	cdaf03facd894bbb9311bab906018d89336fc0f8	3cdd41a1ff03a17bfe3775d66167b10240e9e56c	2026-08-15T21:26:16.225211+00:00	99.970000%	1856	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0276	4f181688d592efc178d0103fc69425057dd61854	cdaf03facd894bbb9311bab906018d89336fc0f8	2026-08-15T21:27:14.517021+00:00	99.980000%	1855	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0277	88648f4f0c3964a42f2fc9cf09295c657d1564cc	4f181688d592efc178d0103fc69425057dd61854	2026-08-15T21:28:06.370601+00:00	99.980000%	1854	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0278	678c448a00860c9552f6dcd01185ddab29452ead	88648f4f0c3964a42f2fc9cf09295c657d1564cc	2026-08-15T21:29:05.854325+00:00	99.750000%	1853	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0279	7bbb3406f7d72db02e3680e85c1498d50bb6d6df	678c448a00860c9552f6dcd01185ddab29452ead	2026-08-15T21:30:05.489777+00:00	99.870000%	1852	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0280	d0d4265f5a70088b550595fbc2778440c6c96e9f	7bbb3406f7d72db02e3680e85c1498d50bb6d6df	2026-08-15T21:30:57.867188+00:00	99.920000%	1851	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0281	1167b0a620048640420f920889cab8c04813ae6f	d0d4265f5a70088b550595fbc2778440c6c96e9f	2026-08-15T21:31:57.958066+00:00	99.740000%	1850	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0282	6e52088d0b9eccb9e2295ec05ca21ca71e429a58	1167b0a620048640420f920889cab8c04813ae6f	2026-08-15T21:32:48.447273+00:00	99.740000%	1849	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0283	1d812dd67168bbac4f0e936f74f951fee015980a	6e52088d0b9eccb9e2295ec05ca21ca71e429a58	2026-08-15T21:33:47.752478+00:00	99.910000%	1848	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0284	d08cedcf86cd12f3dd92668f59f4d11183317223	1d812dd67168bbac4f0e936f74f951fee015980a	2026-08-15T21:34:46.158638+00:00	99.840000%	1847	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0285	bec7d034b79e4852dfb7926384496b09a3c9d25f	d08cedcf86cd12f3dd92668f59f4d11183317223	2026-08-15T21:35:45.617828+00:00	99.980000%	1846	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0286	1548ef4e9470415f4eb4ceb716153039f1783b5d	bec7d034b79e4852dfb7926384496b09a3c9d25f	2026-08-15T21:36:45.997146+00:00	99.970000%	1845	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0287	b92391668f294a4e9dd00faae3ce0d11eb671bac	1548ef4e9470415f4eb4ceb716153039f1783b5d	2026-08-15T21:37:47.586698+00:00	99.890000%	1844	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0288	afa33f82f690ca47cb785489b47fc0441fc9172f	b92391668f294a4e9dd00faae3ce0d11eb671bac	2026-08-15T21:38:47.741703+00:00	99.920000%	1843	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0289	438e15a8c3b1091c3896f8cbe3b8c44d7655803b	afa33f82f690ca47cb785489b47fc0441fc9172f	2026-08-15T21:39:38.853642+00:00	99.920000%	1842	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0290	ec952128f9151c93ac456a8d339e6e57a372a4ab	438e15a8c3b1091c3896f8cbe3b8c44d7655803b	2026-08-15T21:40:30.531034+00:00	99.850000%	1841	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0291	e7fd75fb66e0dd0ebea722213a3a287a601288a3	ec952128f9151c93ac456a8d339e6e57a372a4ab	2026-08-15T21:41:30.064898+00:00	99.930000%	1840	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0292	ac7d091347bb70d683bf1690a89c1d7e659a29bc	e7fd75fb66e0dd0ebea722213a3a287a601288a3	2026-08-15T21:42:32.641385+00:00	99.740000%	1839	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0293	f4749ee0efea425db0dc1d8302fa71eee06edd64	ac7d091347bb70d683bf1690a89c1d7e659a29bc	2026-08-15T21:43:32.293475+00:00	100.000000%	1838	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0294	059409ba36b67629d668d5d38e46a8af462603b2	f4749ee0efea425db0dc1d8302fa71eee06edd64	2026-08-15T21:44:32.482986+00:00	99.920000%	1837	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0295	0abe326350611b8441263d3db8234ebb4d03d7fe	059409ba36b67629d668d5d38e46a8af462603b2	2026-08-15T21:45:29.960862+00:00	99.950000%	1836	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0296	65bd8f668003cb5119c1b0da76caa7a8e148b543	0abe326350611b8441263d3db8234ebb4d03d7fe	2026-08-15T21:46:20.819784+00:00	99.950000%	1835	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0297	f374fa22b898cfed6864c2605e9206751154826a	65bd8f668003cb5119c1b0da76caa7a8e148b543	2026-08-15T21:47:19.601311+00:00	99.800000%	1834	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0298	08385e296e0968e71c6888a189557d56e59bca99	f374fa22b898cfed6864c2605e9206751154826a	2026-08-15T21:48:10.702804+00:00	99.800000%	1833	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0299	f744fba27ab862fe7d8fcf6e8392359610514b37	08385e296e0968e71c6888a189557d56e59bca99	2026-08-15T21:49:00.997748+00:00	99.740000%	1832	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
attempt-0300	7dd500d6740c911b35ae68cce9505f1b365b5ec0	f744fba27ab862fe7d8fcf6e8392359610514b37	2026-08-15T21:49:59.086739+00:00	99.840000%	1831	keep	stage next eligible smallest QKV scalar prune	Parameterization-preserving staged sparsity with boundary feedback: preserve the accepted fixed-zero set and two-index failed blacklist, select exactly the smallest-magnitude eligible QKV survivor, fix only it to zero, and use the accepted 99.5% internal early-stop protocol; stop at the first non-accepted logged result.	0	0
