Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011339 | lrm: 1.00 | dt: 179549ms | tok/sec: 912 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.879735 | lrm: 1.00 | dt: 94ms | tok/sec: 1,742,928 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.522323 | lrm: 1.00 | dt: 96ms | tok/sec: 1,705,684 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.081635 | lrm: 1.00 | dt: 101ms | tok/sec: 1,617,328 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.715380 | lrm: 1.00 | dt: 97ms | tok/sec: 1,691,768 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.394413 | lrm: 1.00 | dt: 97ms | tok/sec: 1,684,259 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.141309 | lrm: 1.00 | dt: 97ms | tok/sec: 1,686,028 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.937731 | lrm: 1.00 | dt: 97ms | tok/sec: 1,682,688 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.760369 | lrm: 1.00 | dt: 98ms | tok/sec: 1,675,770 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.608596 | lrm: 1.00 | dt: 106ms | tok/sec: 1,541,476 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.481117 | lrm: 1.00 | dt: 111ms | tok/sec: 1,480,586 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.369956 | lrm: 1.00 | dt: 105ms | tok/sec: 1,566,695 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.277075 | lrm: 1.00 | dt: 112ms | tok/sec: 1,466,171 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.196759 | lrm: 1.00 | dt: 116ms | tok/sec: 1,415,460 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00153 (4.9%) | loss: 3.660261 | lrm: 1.00 | dt: 102ms | tok/sec: 1,599,566 | mfu: 38.6% | epoch: 1 | remaining: 285s    
step 00154 (5.0%) | loss: 3.653136 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,577 | mfu: 39.8% | epoch: 1 | remaining: 285s    
step 00155 (5.0%) | loss: 3.650801 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,168 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00156 (5.0%) | loss: 3.652381 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,759 | mfu: 39.2% | epoch: 1 | remaining: 285s    
step 00157 (5.1%) | loss: 3.655516 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,312 | mfu: 40.0% | epoch: 1 | remaining: 285s    
step 00158 (5.1%) | loss: 3.651534 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,053 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00159 (5.1%) | loss: 3.647271 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,568 | mfu: 39.4% | epoch: 1 | remaining: 285s    
step 00160 (5.2%) | loss: 3.641344 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,289 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00161 (5.2%) | loss: 3.639336 | lrm: 1.00 | dt: 102ms | tok/sec: 1,606,901 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00162 (5.2%) | loss: 3.633404 | lrm: 1.00 | dt: 102ms | tok/sec: 1,610,373 | mfu: 38.9% | epoch: 1 | remaining: 284s    
step 00163 (5.3%) | loss: 3.626828 | lrm: 1.00 | dt: 102ms | tok/sec: 1,600,490 | mfu: 38.7% | epoch: 1 | remaining: 284s    
step 00164 (5.3%) | loss: 3.625069 | lrm: 1.00 | dt: 105ms | tok/sec: 1,554,872 | mfu: 37.6% | epoch: 1 | remaining: 284s    
step 00165 (5.3%) | loss: 3.620446 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,258 | mfu: 39.8% | epoch: 1 | remaining: 284s    
step 00166 (5.4%) | loss: 3.620060 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,401 | mfu: 39.8% | epoch: 1 | remaining: 284s    
step 00167 (5.4%) | loss: 3.616252 | lrm: 1.00 | dt: 99ms | tok/sec: 1,655,663 | mfu: 40.0% | epoch: 1 | remaining: 284s    
step 00168 (5.4%) | loss: 3.610830 | lrm: 1.00 | dt: 105ms | tok/sec: 1,563,871 | mfu: 37.8% | epoch: 1 | remaining: 284s    
step 00169 (5.5%) | loss: 3.605803 | lrm: 1.00 | dt: 98ms | tok/sec: 1,668,049 | mfu: 40.3% | epoch: 1 | remaining: 284s    
step 00170 (5.5%) | loss: 3.603258 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,888 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00171 (5.5%) | loss: 3.604148 | lrm: 1.00 | dt: 101ms | tok/sec: 1,618,196 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00172 (5.6%) | loss: 3.602195 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,334 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00173 (5.6%) | loss: 3.599617 | lrm: 1.00 | dt: 102ms | tok/sec: 1,613,015 | mfu: 39.0% | epoch: 1 | remaining: 283s    
step 00174 (5.6%) | loss: 3.602455 | lrm: 1.00 | dt: 101ms | tok/sec: 1,617,202 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00175 (5.7%) | loss: 3.603179 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,333 | mfu: 39.9% | epoch: 1 | remaining: 283s    
step 00176 (5.7%) | loss: 3.605359 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,815 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00177 (5.7%) | loss: 3.603005 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,480 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00178 (5.8%) | loss: 3.601537 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,180 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00179 (5.8%) | loss: 3.598564 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,997 | mfu: 40.0% | epoch: 1 | remaining: 283s    
step 00180 (5.8%) | loss: 3.591537 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,159 | mfu: 39.6% | epoch: 1 | remaining: 282s    
step 00181 (5.9%) | loss: 3.594056 | lrm: 1.00 | dt: 102ms | tok/sec: 1,605,227 | mfu: 38.8% | epoch: 1 | remaining: 282s    
step 00182 (5.9%) | loss: 3.589588 | lrm: 1.00 | dt: 102ms | tok/sec: 1,613,894 | mfu: 39.0% | epoch: 1 | remaining: 282s    
step 00183 (5.9%) | loss: 3.587537 | lrm: 1.00 | dt: 103ms | tok/sec: 1,596,137 | mfu: 38.6% | epoch: 1 | remaining: 282s    
step 00184 (6.0%) | loss: 3.582730 | lrm: 1.00 | dt: 101ms | tok/sec: 1,628,659 | mfu: 39.4% | epoch: 1 | remaining: 282s    
step 00185 (6.0%) | loss: 3.585476 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,053 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00186 (6.0%) | loss: 3.576306 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,488 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00187 (6.1%) | loss: 3.573275 | lrm: 1.00 | dt: 108ms | tok/sec: 1,513,761 | mfu: 36.6% | epoch: 1 | remaining: 282s    
step 00188 (6.1%) | loss: 3.572717 | lrm: 1.00 | dt: 98ms | tok/sec: 1,676,371 | mfu: 40.5% | epoch: 1 | remaining: 282s    
step 00189 (6.1%) | loss: 3.567085 | lrm: 1.00 | dt: 98ms | tok/sec: 1,663,494 | mfu: 40.2% | epoch: 1 | remaining: 281s    
step 00190 (6.2%) | loss: 3.569664 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,668 | mfu: 39.4% | epoch: 1 | remaining: 281s    
step 00191 (6.2%) | loss: 3.571286 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,623 | mfu: 39.7% | epoch: 1 | remaining: 281s    
step 00192 (6.2%) | loss: 3.568151 | lrm: 1.00 | dt: 101ms | tok/sec: 1,627,074 | mfu: 39.3% | epoch: 1 | remaining: 281s    
step 00193 (6.3%) | loss: 3.565088 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,093 | mfu: 39.4% | epoch: 1 | remaining: 281s    
step 00194 (6.3%) | loss: 3.564485 | lrm: 1.00 | dt: 99ms | tok/sec: 1,661,226 | mfu: 40.1% | epoch: 1 | remaining: 281s    
step 00195 (6.3%) | loss: 3.559796 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,591 | mfu: 39.7% | epoch: 1 | remaining: 281s    
step 00196 (6.4%) | loss: 3.560545 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,116 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00197 (6.4%) | loss: 3.557801 | lrm: 1.00 | dt: 99ms | tok/sec: 1,649,396 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00198 (6.4%) | loss: 3.556153 | lrm: 1.00 | dt: 105ms | tok/sec: 1,564,668 | mfu: 37.8% | epoch: 1 | remaining: 281s    
step 00199 (6.5%) | loss: 3.556607 | lrm: 1.00 | dt: 97ms | tok/sec: 1,686,202 | mfu: 40.7% | epoch: 1 | remaining: 280s    
step 00200 (6.5%) | loss: 3.554409 | lrm: 1.00 | dt: 100ms | tok/sec: 1,644,537 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00201 (6.5%) | loss: 3.552245 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,039 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00202 (6.6%) | loss: 3.550196 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,792 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00203 (6.6%) | loss: 3.547444 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,999 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00204 (6.6%) | loss: 3.550041 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,642 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00205 (6.7%) | loss: 3.542508 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,430 | mfu: 39.9% | epoch: 1 | remaining: 280s    
step 00206 (6.7%) | loss: 3.536573 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,750 | mfu: 39.3% | epoch: 1 | remaining: 280s    
step 00207 (6.7%) | loss: 3.539144 | lrm: 1.00 | dt: 101ms | tok/sec: 1,618,791 | mfu: 39.1% | epoch: 1 | remaining: 280s    
step 00208 (6.8%) | loss: 3.536130 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,176 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00209 (6.8%) | loss: 3.534042 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,898 | mfu: 40.0% | epoch: 1 | remaining: 279s    
step 00210 (6.8%) | loss: 3.525693 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,565 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00211 (6.9%) | loss: 3.521701 | lrm: 1.00 | dt: 104ms | tok/sec: 1,576,095 | mfu: 38.1% | epoch: 1 | remaining: 279s    
step 00212 (6.9%) | loss: 3.525590 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,462 | mfu: 39.9% | epoch: 1 | remaining: 279s    
step 00213 (6.9%) | loss: 3.523002 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,855 | mfu: 39.6% | epoch: 1 | remaining: 279s    
step 00214 (7.0%) | loss: 3.529681 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,931 | mfu: 39.7% | epoch: 1 | remaining: 279s    
step 00215 (7.0%) | loss: 3.526120 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,913 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00216 (7.0%) | loss: 3.525520 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,111 | mfu: 39.1% | epoch: 1 | remaining: 279s    
step 00217 (7.1%) | loss: 3.522334 | lrm: 1.00 | dt: 103ms | tok/sec: 1,597,573 | mfu: 38.6% | epoch: 1 | remaining: 279s    
step 00218 (7.1%) | loss: 3.524230 | lrm: 1.00 | dt: 100ms | tok/sec: 1,630,459 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00219 (7.1%) | loss: 3.526776 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,631 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00220 (7.2%) | loss: 3.525940 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,208 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00221 (7.2%) | loss: 3.525228 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,185 | mfu: 39.5% | epoch: 1 | remaining: 278s    
step 00222 (7.2%) | loss: 3.521058 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,556 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00223 (7.3%) | loss: 3.525951 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,738 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00224 (7.3%) | loss: 3.523510 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,513 | mfu: 39.5% | epoch: 1 | remaining: 278s    
step 00225 (7.3%) | loss: 3.519763 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,160 | mfu: 39.5% | epoch: 1 | remaining: 278s    
step 00226 (7.4%) | loss: 3.516413 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,999 | mfu: 39.6% | epoch: 1 | remaining: 278s    
step 00227 (7.4%) | loss: 3.508517 | lrm: 1.00 | dt: 101ms | tok/sec: 1,630,142 | mfu: 39.4% | epoch: 1 | remaining: 278s    
step 00228 (7.4%) | loss: 3.508848 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,940 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00229 (7.5%) | loss: 3.514428 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,907 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00230 (7.5%) | loss: 3.504338 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,636 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00231 (7.5%) | loss: 3.498612 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,591 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00232 (7.6%) | loss: 3.495841 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,924 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00233 (7.6%) | loss: 3.496925 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,077 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00234 (7.6%) | loss: 3.501043 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,979 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00235 (7.7%) | loss: 3.494039 | lrm: 1.00 | dt: 107ms | tok/sec: 1,526,943 | mfu: 36.9% | epoch: 1 | remaining: 277s    
step 00236 (7.7%) | loss: 3.492512 | lrm: 1.00 | dt: 98ms | tok/sec: 1,664,482 | mfu: 40.2% | epoch: 1 | remaining: 277s    
step 00237 (7.7%) | loss: 3.493664 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,906 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00238 (7.8%) | loss: 3.488581 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,676 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00239 (7.8%) | loss: 3.486598 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,405 | mfu: 39.8% | epoch: 1 | remaining: 276s    
step 00240 (7.8%) | loss: 3.480695 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,372 | mfu: 39.8% | epoch: 1 | remaining: 276s    
step 00241 (7.9%) | loss: 3.485014 | lrm: 1.00 | dt: 99ms | tok/sec: 1,656,218 | mfu: 40.0% | epoch: 1 | remaining: 276s    
step 00242 (7.9%) | loss: 3.484350 | lrm: 1.00 | dt: 98ms | tok/sec: 1,663,555 | mfu: 40.2% | epoch: 1 | remaining: 276s    
step 00243 (7.9%) | loss: 3.487311 | lrm: 1.00 | dt: 99ms | tok/sec: 1,646,653 | mfu: 39.8% | epoch: 1 | remaining: 276s    
step 00244 (8.0%) | loss: 3.484081 | lrm: 1.00 | dt: 113ms | tok/sec: 1,452,400 | mfu: 35.1% | epoch: 1 | remaining: 276s    
step 00245 (8.0%) | loss: 3.484716 | lrm: 1.00 | dt: 98ms | tok/sec: 1,674,149 | mfu: 40.5% | epoch: 1 | remaining: 276s    
step 00246 (8.0%) | loss: 3.482330 | lrm: 1.00 | dt: 100ms | tok/sec: 1,631,148 | mfu: 39.4% | epoch: 1 | remaining: 276s    
step 00247 (8.1%) | loss: 3.485973 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,010 | mfu: 39.5% | epoch: 1 | remaining: 276s    
step 00248 (8.1%) | loss: 3.487482 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,901 | mfu: 39.2% | epoch: 1 | remaining: 276s    
step 00249 (8.1%) | loss: 3.490543 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,092 | mfu: 39.3% | epoch: 1 | remaining: 275s    
step 00250 (8.2%) | loss: 3.496836 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,262 | mfu: 39.7% | epoch: 1 | remaining: 275s    
step 00251 (8.2%) | loss: 3.490250 | lrm: 1.00 | dt: 99ms | tok/sec: 1,660,259 | mfu: 40.1% | epoch: 1 | remaining: 275s    
step 00252 (8.2%) | loss: 3.481068 | lrm: 1.00 | dt: 101ms | tok/sec: 1,625,665 | mfu: 39.3% | epoch: 1 | remaining: 275s    
step 00253 (8.3%) | loss: 3.478463 | lrm: 1.00 | dt: 102ms | tok/sec: 1,611,979 | mfu: 38.9% | epoch: 1 | remaining: 275s    
step 00254 (8.3%) | loss: 3.475311 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,876 | mfu: 39.2% | epoch: 1 | remaining: 275s    
step 00255 (8.3%) | loss: 3.474463 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,824 | mfu: 39.5% | epoch: 1 | remaining: 275s    
step 00256 (8.4%) | loss: 3.472409 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,058 | mfu: 39.6% | epoch: 1 | remaining: 275s    
step 00257 (8.4%) | loss: 3.467851 | lrm: 1.00 | dt: 102ms | tok/sec: 1,607,412 | mfu: 38.8% | epoch: 1 | remaining: 275s    
step 00258 (8.4%) | loss: 3.468746 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,727 | mfu: 40.0% | epoch: 1 | remaining: 275s    
step 00259 (8.5%) | loss: 3.470038 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,906 | mfu: 39.6% | epoch: 1 | remaining: 274s    
step 00260 (8.5%) | loss: 3.465627 | lrm: 1.00 | dt: 99ms | tok/sec: 1,657,988 | mfu: 40.1% | epoch: 1 | remaining: 274s    
step 00261 (8.5%) | loss: 3.462506 | lrm: 1.00 | dt: 99ms | tok/sec: 1,656,417 | mfu: 40.0% | epoch: 1 | remaining: 274s    
step 00262 (8.6%) | loss: 3.458133 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,152 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00263 (8.6%) | loss: 3.461301 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,381 | mfu: 39.3% | epoch: 1 | remaining: 274s    
step 00264 (8.6%) | loss: 3.463020 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,494 | mfu: 39.8% | epoch: 1 | remaining: 274s    
step 00265 (8.7%) | loss: 3.459713 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,874 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00266 (8.7%) | loss: 3.458690 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,053 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00267 (8.7%) | loss: 3.459818 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,527 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00268 (8.8%) | loss: 3.455820 | lrm: 1.00 | dt: 100ms | tok/sec: 1,642,772 | mfu: 39.7% | epoch: 1 | remaining: 274s    
step 00269 (8.8%) | loss: 3.450217 | lrm: 1.00 | dt: 100ms | tok/sec: 1,638,026 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00270 (8.8%) | loss: 3.455270 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,165 | mfu: 40.0% | epoch: 1 | remaining: 273s    
step 00271 (8.9%) | loss: 3.449587 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,989 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00272 (8.9%) | loss: 3.444121 | lrm: 1.00 | dt: 99ms | tok/sec: 1,648,546 | mfu: 39.8% | epoch: 1 | remaining: 273s    
step 00273 (8.9%) | loss: 3.444460 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,057 | mfu: 39.3% | epoch: 1 | remaining: 273s    
step 00274 (9.0%) | loss: 3.449938 | lrm: 1.00 | dt: 101ms | tok/sec: 1,629,527 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00275 (9.0%) | loss: 3.455000 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,600 | mfu: 39.3% | epoch: 1 | remaining: 273s    
step 00276 (9.0%) | loss: 3.448809 | lrm: 1.00 | dt: 100ms | tok/sec: 1,640,251 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00277 (9.1%) | loss: 3.452650 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,138 | mfu: 39.3% | epoch: 1 | remaining: 273s    
step 00278 (9.1%) | loss: 3.452274 | lrm: 1.00 | dt: 99ms | tok/sec: 1,652,756 | mfu: 39.9% | epoch: 1 | remaining: 273s    
step 00279 (9.1%) | loss: 3.449638 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,533 | mfu: 39.9% | epoch: 1 | remaining: 272s    
step 00280 (9.2%) | loss: 3.446950 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,881 | mfu: 39.5% | epoch: 1 | remaining: 272s    
step 00281 (9.2%) | loss: 3.449369 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,395 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00282 (9.2%) | loss: 3.449262 | lrm: 1.00 | dt: 101ms | tok/sec: 1,620,662 | mfu: 39.2% | epoch: 1 | remaining: 272s    
step 00283 (9.3%) | loss: 3.443715 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,045 | mfu: 39.9% | epoch: 1 | remaining: 272s    
step 00284 (9.3%) | loss: 3.443910 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,285 | mfu: 39.9% | epoch: 1 | remaining: 272s    
step 00285 (9.3%) | loss: 3.444547 | lrm: 1.00 | dt: 100ms | tok/sec: 1,641,963 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00286 (9.4%) | loss: 3.439501 | lrm: 1.00 | dt: 100ms | tok/sec: 1,643,216 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00287 (9.4%) | loss: 3.435613 | lrm: 1.00 | dt: 100ms | tok/sec: 1,645,786 | mfu: 39.8% | epoch: 1 | remaining: 272s    
step 00288 (9.4%) | loss: 3.431166 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,484 | mfu: 39.8% | epoch: 1 | remaining: 272s    
step 00289 (9.5%) | loss: 3.427553 | lrm: 1.00 | dt: 99ms | tok/sec: 1,654,611 | mfu: 40.0% | epoch: 1 | remaining: 271s    
step 00290 (9.5%) | loss: 3.432490 | lrm: 1.00 | dt: 100ms | tok/sec: 1,633,436 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00291 (9.5%) | loss: 3.436421 | lrm: 1.00 | dt: 99ms | tok/sec: 1,647,009 | mfu: 39.8% | epoch: 1 | remaining: 271s    
step 00292 (9.6%) | loss: 3.430820 | lrm: 1.00 | dt: 100ms | tok/sec: 1,646,235 | mfu: 39.8% | epoch: 1 | remaining: 271s    
step 00293 (9.6%) | loss: 3.428848 | lrm: 1.00 | dt: 100ms | tok/sec: 1,632,625 | mfu: 39.4% | epoch: 1 | remaining: 271s    
step 00294 (9.6%) | loss: 3.427707 | lrm: 1.00 | dt: 99ms | tok/sec: 1,657,352 | mfu: 40.0% | epoch: 1 | remaining: 271s    
step 00295 (9.7%) | loss: 3.423635 | lrm: 1.00 | dt: 100ms | tok/sec: 1,634,636 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00296 (9.7%) | loss: 3.417646 | lrm: 1.00 | dt: 101ms | tok/sec: 1,622,931 | mfu: 39.2% | epoch: 1 | remaining: 271s    
step 00297 (9.7%) | loss: 3.418925 | lrm: 1.00 | dt: 100ms | tok/sec: 1,635,800 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00298 (9.8%) | loss: 3.421915 | lrm: 1.00 | dt: 99ms | tok/sec: 1,653,671 | mfu: 40.0% | epoch: 1 | remaining: 271s    
step 00299 (9.8%) | loss: 3.421889 | lrm: 1.00 | dt: 101ms | tok/sec: 1,626,161 | mfu: 39.3% | epoch: 1 | remaining: 270s    
step 00300 (9.8%) | loss: 3.422566 | lrm: 1.00 | dt: 100ms | tok/sec: 1,637,499 | mfu: 39.6% | epoch: 1 | remaining: 270s    
step 00301 (9.9%) | loss: 3.424618 | lrm: 1.00 | dt: 99ms | tok/sec: 1,651,978 | mfu: 39.9% | epoch: 1 | remaining: 270s    
step 00302 (9.9%) | loss: 3.428165 | lrm: 1.00 | dt: 99ms | tok/sec: 1,650,569 | mfu: 39.9% | epoch: 1 | remaining: 270s    
step 00303 (9.9%) | loss: 3.424275 | lrm: 1.00 | dt: 102ms | tok/sec: 1,613,678 | mfu: 39.0% | epoch: 1 | remaining: 270s    
step 00304 (10.0%) | loss: 3.424223 | lrm: 1.00 | dt: 99ms | tok/sec: 1,660,279 | mfu: 40.1% | epoch: 1 | remaining: 270s    
step 00305 (10.0%) | loss: 3.428392 | lrm: 1.00 | dt: 99ms | tok/sec: 1,657,644 | mfu: 40.1% | epoch: 1 | remaining: 270s    
step 00306 (10.0%) | loss: 3.428153 | lrm: 1.00 | dt: 100ms | tok/sec: 1,639,793 | mfu: 39.6% | epoch: 1 | remaining: 270s    
step 00307 (10.1%) | loss: 3.428466 | lrm: 1.00 | dt: 100ms | tok/sec: 1,636,170 | mfu: 39.5% | epoch: 1 | remaining: 270s    
